Source,Target,Type,Id,Label,timeset,Weight
327,54,Directed,13528,,,1
328,327,Directed,13529,,,1
328,78,Directed,13530,,,1
328,552,Directed,13531,,,1
328,553,Directed,13532,,,1
328,554,Directed,13533,,,1
570,765,Directed,13534,,,1
570,81,Directed,13535,,,1
570,766,Directed,13536,,,1
570,767,Directed,13537,,,1
570,1245,Directed,13538,,,1
119,132,Directed,13539,,,1
119,224,Directed,13540,,,1
119,117,Directed,13541,,,1
119,225,Directed,13542,,,1
490,441,Directed,13543,,,1
490,491,Directed,13544,,,1
490,492,Directed,13545,,,1
490,493,Directed,13546,,,1
941,191,Directed,13547,,,1
941,248,Directed,13548,,,1
941,942,Directed,13549,,,1
941,790,Directed,13550,,,1
941,943,Directed,13551,,,1
941,139,Directed,13552,,,1
941,634,Directed,13553,,,1
941,944,Directed,13554,,,1
778,779,Directed,13555,,,1
778,236,Directed,13556,,,1
778,1029,Directed,13557,,,1
1033,54,Directed,13558,,,1
1033,1034,Directed,13559,,,1
555,55,Directed,13560,,,1
555,556,Directed,13561,,,1
555,557,Directed,13562,,,1
555,558,Directed,13563,,,1
555,559,Directed,13564,,,1
938,939,Directed,13565,,,1
938,940,Directed,13566,,,1
938,954,Directed,13567,,,1
938,955,Directed,13568,,,1
938,1145,Directed,13569,,,1
481,480,Directed,13570,,,1
481,482,Directed,13571,,,1
481,483,Directed,13572,,,1
481,476,Directed,13573,,,1
481,117,Directed,13574,,,1
481,470,Directed,13575,,,1
481,472,Directed,13576,,,1
481,484,Directed,13577,,,1
385,54,Directed,13578,,,1
385,386,Directed,13579,,,1
385,53,Directed,13580,,,1
380,47,Directed,13581,,,1
69,68,Directed,13582,,,1
69,70,Directed,13583,,,1
1306,114,Directed,13584,,,1
1306,1307,Directed,13585,,,1
1306,775,Directed,13586,,,1
474,473,Directed,13587,,,1
474,475,Directed,13588,,,1
474,114,Directed,13589,,,1
474,476,Directed,13590,,,1
474,477,Directed,13591,,,1
474,478,Directed,13592,,,1
474,479,Directed,13593,,,1
474,633,Directed,13594,,,1
474,634,Directed,13595,,,1
474,137,Directed,13596,,,1
474,47,Directed,13597,,,1
474,314,Directed,13598,,,1
474,59,Directed,13599,,,1
474,701,Directed,13600,,,1
474,956,Directed,13601,,,1
48,134,Directed,13602,,,1
48,542,Directed,13603,,,1
48,245,Directed,13604,,,1
48,963,Directed,13605,,,1
48,429,Directed,13606,,,1
48,86,Directed,13607,,,1
48,164,Directed,13608,,,1
48,109,Directed,13609,,,1
743,744,Directed,13610,,,1
743,745,Directed,13611,,,1
743,277,Directed,13612,,,1
743,222,Directed,13613,,,1
743,746,Directed,13614,,,1
743,747,Directed,13615,,,1
965,43,Directed,13616,,,1
965,966,Directed,13617,,,1
965,45,Directed,13618,,,1
442,441,Directed,13619,,,1
137,136,Directed,13620,,,1
137,138,Directed,13621,,,1
137,139,Directed,13622,,,1
137,140,Directed,13623,,,1
137,154,Directed,13624,,,1
137,155,Directed,13625,,,1
137,156,Directed,13626,,,1
137,197,Directed,13627,,,1
137,198,Directed,13628,,,1
137,202,Directed,13629,,,1
137,59,Directed,13630,,,1
137,203,Directed,13631,,,1
137,248,Directed,13632,,,1
137,117,Directed,13633,,,1
137,249,Directed,13634,,,1
137,474,Directed,13635,,,1
137,47,Directed,13636,,,1
137,314,Directed,13637,,,1
137,701,Directed,13638,,,1
137,497,Directed,13639,,,1
137,114,Directed,13640,,,1
137,1065,Directed,13641,,,1
137,224,Directed,13642,,,1
137,1066,Directed,13643,,,1
137,1067,Directed,13644,,,1
137,1068,Directed,13645,,,1
137,1069,Directed,13646,,,1
137,1070,Directed,13647,,,1
137,634,Directed,13648,,,1
137,200,Directed,13649,,,1
977,978,Directed,13650,,,1
977,110,Directed,13651,,,1
977,979,Directed,13652,,,1
977,980,Directed,13653,,,1
958,959,Directed,13654,,,1
958,44,Directed,13655,,,1
958,45,Directed,13656,,,1
208,209,Directed,13657,,,1
784,114,Directed,13658,,,1
784,785,Directed,13659,,,1
784,118,Directed,13660,,,1
784,384,Directed,13661,,,1
784,155,Directed,13662,,,1
784,794,Directed,13663,,,1
784,795,Directed,13664,,,1
784,197,Directed,13665,,,1
283,284,Directed,13666,,,1
283,285,Directed,13667,,,1
283,286,Directed,13668,,,1
283,222,Directed,13669,,,1
485,114,Directed,13670,,,1
485,248,Directed,13671,,,1
485,197,Directed,13672,,,1
954,938,Directed,13673,,,1
954,955,Directed,13674,,,1
986,987,Directed,13675,,,1
986,984,Directed,13676,,,1
986,985,Directed,13677,,,1
54,231,Directed,13678,,,1
54,223,Directed,13679,,,1
54,53,Directed,13680,,,1
54,232,Directed,13681,,,1
54,185,Directed,13682,,,1
54,385,Directed,13683,,,1
54,386,Directed,13684,,,1
54,55,Directed,13685,,,1
54,426,Directed,13686,,,1
54,736,Directed,13687,,,1
54,327,Directed,13688,,,1
54,814,Directed,13689,,,1
54,1033,Directed,13690,,,1
54,1034,Directed,13691,,,1
54,1242,Directed,13692,,,1
815,816,Directed,13693,,,1
815,923,Directed,13694,,,1
815,924,Directed,13695,,,1
815,925,Directed,13696,,,1
815,634,Directed,13697,,,1
1081,1080,Directed,13698,,,1
1081,120,Directed,13699,,,1
1081,1082,Directed,13700,,,1
325,53,Directed,13701,,,1
325,872,Directed,13702,,,1
325,873,Directed,13703,,,1
325,454,Directed,13704,,,1
325,874,Directed,13705,,,1
325,875,Directed,13706,,,1
325,876,Directed,13707,,,1
325,877,Directed,13708,,,1
325,878,Directed,13709,,,1
325,341,Directed,13710,,,1
325,441,Directed,13711,,,1
187,188,Directed,13712,,,1
187,189,Directed,13713,,,1
187,411,Directed,13714,,,1
187,415,Directed,13715,,,1
187,961,Directed,13716,,,1
187,853,Directed,13717,,,1
187,772,Directed,13718,,,1
187,838,Directed,13719,,,1
210,211,Directed,13720,,,1
210,212,Directed,13721,,,1
210,213,Directed,13722,,,1
210,316,Directed,13723,,,1
210,317,Directed,13724,,,1
36,37,Directed,13725,,,1
36,38,Directed,13726,,,1
36,39,Directed,13727,,,1
475,473,Directed,13728,,,1
475,474,Directed,13729,,,1
475,114,Directed,13730,,,1
475,476,Directed,13731,,,1
475,477,Directed,13732,,,1
475,478,Directed,13733,,,1
475,479,Directed,13734,,,1
390,419,Directed,13735,,,1
390,420,Directed,13736,,,1
390,140,Directed,13737,,,1
390,627,Directed,13738,,,1
390,793,Directed,13739,,,1
796,797,Directed,13740,,,1
796,798,Directed,13741,,,1
796,414,Directed,13742,,,1
796,949,Directed,13743,,,1
828,744,Directed,13744,,,1
828,829,Directed,13745,,,1
969,81,Directed,13746,,,1
873,872,Directed,13747,,,1
873,325,Directed,13748,,,1
873,454,Directed,13749,,,1
873,874,Directed,13750,,,1
873,875,Directed,13751,,,1
873,876,Directed,13752,,,1
873,877,Directed,13753,,,1
873,878,Directed,13754,,,1
873,341,Directed,13755,,,1
873,940,Directed,13756,,,1
873,991,Directed,13757,,,1
114,112,Directed,13758,,,1
114,113,Directed,13759,,,1
114,115,Directed,13760,,,1
114,116,Directed,13761,,,1
114,117,Directed,13762,,,1
114,118,Directed,13763,,,1
114,156,Directed,13764,,,1
114,47,Directed,13765,,,1
114,181,Directed,13766,,,1
114,199,Directed,13767,,,1
114,200,Directed,13768,,,1
114,201,Directed,13769,,,1
114,224,Directed,13770,,,1
114,197,Directed,13771,,,1
114,334,Directed,13772,,,1
114,323,Directed,13773,,,1
114,473,Directed,13774,,,1
114,474,Directed,13775,,,1
114,475,Directed,13776,,,1
114,476,Directed,13777,,,1
114,477,Directed,13778,,,1
114,478,Directed,13779,,,1
114,479,Directed,13780,,,1
114,485,Directed,13781,,,1
114,248,Directed,13782,,,1
114,784,Directed,13783,,,1
114,785,Directed,13784,,,1
114,384,Directed,13785,,,1
114,155,Directed,13786,,,1
114,794,Directed,13787,,,1
114,795,Directed,13788,,,1
114,137,Directed,13789,,,1
114,912,Directed,13790,,,1
114,968,Directed,13791,,,1
114,1050,Directed,13792,,,1
114,1065,Directed,13793,,,1
114,1066,Directed,13794,,,1
114,1067,Directed,13795,,,1
114,1068,Directed,13796,,,1
114,1069,Directed,13797,,,1
114,1070,Directed,13798,,,1
114,59,Directed,13799,,,1
114,634,Directed,13800,,,1
114,1132,Directed,13801,,,1
114,692,Directed,13802,,,1
114,1152,Directed,13803,,,1
114,1153,Directed,13804,,,1
114,1306,Directed,13805,,,1
114,1307,Directed,13806,,,1
114,775,Directed,13807,,,1
961,187,Directed,13808,,,1
961,411,Directed,13809,,,1
961,853,Directed,13810,,,1
961,772,Directed,13811,,,1
42,43,Directed,13812,,,1
42,44,Directed,13813,,,1
42,45,Directed,13814,,,1
42,46,Directed,13815,,,1
42,324,Directed,13816,,,1
42,607,Directed,13817,,,1
1289,822,Directed,13818,,,1
122,120,Directed,13819,,,1
122,121,Directed,13820,,,1
122,123,Directed,13821,,,1
122,124,Directed,13822,,,1
122,305,Directed,13823,,,1
122,1227,Directed,13824,,,1
122,1228,Directed,13825,,,1
37,36,Directed,13826,,,1
37,38,Directed,13827,,,1
37,39,Directed,13828,,,1
633,474,Directed,13829,,,1
633,634,Directed,13830,,,1
342,270,Directed,13831,,,1
191,192,Directed,13832,,,1
191,941,Directed,13833,,,1
191,248,Directed,13834,,,1
191,942,Directed,13835,,,1
191,790,Directed,13836,,,1
191,943,Directed,13837,,,1
191,139,Directed,13838,,,1
191,634,Directed,13839,,,1
191,944,Directed,13840,,,1
322,53,Directed,13841,,,1
974,975,Directed,13842,,,1
974,216,Directed,13843,,,1
974,266,Directed,13844,,,1
974,272,Directed,13845,,,1
974,976,Directed,13846,,,1
1227,122,Directed,13847,,,1
1227,1228,Directed,13848,,,1
871,497,Directed,13849,,,1
871,782,Directed,13850,,,1
482,480,Directed,13851,,,1
482,481,Directed,13852,,,1
482,483,Directed,13853,,,1
482,476,Directed,13854,,,1
482,117,Directed,13855,,,1
482,470,Directed,13856,,,1
482,472,Directed,13857,,,1
482,484,Directed,13858,,,1
483,480,Directed,13859,,,1
483,481,Directed,13860,,,1
483,482,Directed,13861,,,1
483,476,Directed,13862,,,1
483,117,Directed,13863,,,1
483,470,Directed,13864,,,1
483,472,Directed,13865,,,1
483,484,Directed,13866,,,1
483,799,Directed,13867,,,1
231,54,Directed,13868,,,1
231,223,Directed,13869,,,1
231,53,Directed,13870,,,1
231,232,Directed,13871,,,1
616,928,Directed,13872,,,1
616,602,Directed,13873,,,1
616,526,Directed,13874,,,1
616,929,Directed,13875,,,1
476,473,Directed,13876,,,1
476,474,Directed,13877,,,1
476,475,Directed,13878,,,1
476,114,Directed,13879,,,1
476,477,Directed,13880,,,1
476,478,Directed,13881,,,1
476,479,Directed,13882,,,1
476,480,Directed,13883,,,1
476,481,Directed,13884,,,1
476,482,Directed,13885,,,1
476,483,Directed,13886,,,1
476,117,Directed,13887,,,1
476,470,Directed,13888,,,1
476,472,Directed,13889,,,1
476,484,Directed,13890,,,1
165,166,Directed,13891,,,1
165,167,Directed,13892,,,1
165,424,Directed,13893,,,1
165,425,Directed,13894,,,1
165,607,Directed,13895,,,1
702,703,Directed,13896,,,1
702,146,Directed,13897,,,1
702,401,Directed,13898,,,1
702,704,Directed,13899,,,1
55,77,Directed,13900,,,1
55,78,Directed,13901,,,1
55,311,Directed,13902,,,1
55,292,Directed,13903,,,1
55,312,Directed,13904,,,1
55,374,Directed,13905,,,1
55,375,Directed,13906,,,1
55,376,Directed,13907,,,1
55,405,Directed,13908,,,1
55,406,Directed,13909,,,1
55,54,Directed,13910,,,1
55,555,Directed,13911,,,1
55,556,Directed,13912,,,1
55,557,Directed,13913,,,1
55,558,Directed,13914,,,1
55,559,Directed,13915,,,1
55,560,Directed,13916,,,1
55,817,Directed,13917,,,1
55,818,Directed,13918,,,1
55,819,Directed,13919,,,1
55,820,Directed,13920,,,1
55,822,Directed,13921,,,1
55,888,Directed,13922,,,1
55,889,Directed,13923,,,1
55,414,Directed,13924,,,1
419,390,Directed,13925,,,1
419,420,Directed,13926,,,1
419,793,Directed,13927,,,1
751,752,Directed,13928,,,1
751,753,Directed,13929,,,1
751,754,Directed,13930,,,1
751,30,Directed,13931,,,1
751,935,Directed,13932,,,1
751,364,Directed,13933,,,1
751,68,Directed,13934,,,1
751,245,Directed,13935,,,1
751,158,Directed,13936,,,1
751,1061,Directed,13937,,,1
405,55,Directed,13938,,,1
405,406,Directed,13939,,,1
406,55,Directed,13940,,,1
406,405,Directed,13941,,,1
1099,1100,Directed,13942,,,1
1099,1101,Directed,13943,,,1
1099,1102,Directed,13944,,,1
1099,203,Directed,13945,,,1
882,883,Directed,13946,,,1
882,790,Directed,13947,,,1
115,112,Directed,13948,,,1
115,113,Directed,13949,,,1
115,114,Directed,13950,,,1
115,116,Directed,13951,,,1
115,117,Directed,13952,,,1
115,118,Directed,13953,,,1
87,30,Directed,13954,,,1
87,365,Directed,13955,,,1
87,99,Directed,13956,,,1
87,80,Directed,13957,,,1
87,366,Directed,13958,,,1
87,540,Directed,13959,,,1
87,541,Directed,13960,,,1
87,667,Directed,13961,,,1
87,668,Directed,13962,,,1
87,669,Directed,13963,,,1
87,687,Directed,13964,,,1
87,70,Directed,13965,,,1
87,887,Directed,13966,,,1
87,384,Directed,13967,,,1
87,919,Directed,13968,,,1
87,736,Directed,13969,,,1
87,996,Directed,13970,,,1
87,1027,Directed,13971,,,1
87,224,Directed,13972,,,1
87,1040,Directed,13973,,,1
87,236,Directed,13974,,,1
87,133,Directed,13975,,,1
87,1232,Directed,13976,,,1
87,65,Directed,13977,,,1
409,407,Directed,13978,,,1
409,408,Directed,13979,,,1
409,306,Directed,13980,,,1
403,402,Directed,13981,,,1
403,302,Directed,13982,,,1
403,401,Directed,13983,,,1
403,404,Directed,13984,,,1
284,283,Directed,13985,,,1
284,285,Directed,13986,,,1
284,286,Directed,13987,,,1
284,222,Directed,13988,,,1
363,364,Directed,13989,,,1
386,385,Directed,13990,,,1
386,54,Directed,13991,,,1
535,47,Directed,13992,,,1
535,536,Directed,13993,,,1
467,466,Directed,13994,,,1
467,120,Directed,13995,,,1
467,239,Directed,13996,,,1
467,486,Directed,13997,,,1
1082,1080,Directed,13998,,,1
1082,120,Directed,13999,,,1
1082,1081,Directed,14000,,,1
301,302,Directed,14001,,,1
301,303,Directed,14002,,,1
301,304,Directed,14003,,,1
414,796,Directed,14004,,,1
414,949,Directed,14005,,,1
414,1136,Directed,14006,,,1
414,55,Directed,14007,,,1
454,453,Directed,14008,,,1
454,287,Directed,14009,,,1
454,455,Directed,14010,,,1
454,456,Directed,14011,,,1
454,457,Directed,14012,,,1
454,872,Directed,14013,,,1
454,325,Directed,14014,,,1
454,873,Directed,14015,,,1
454,874,Directed,14016,,,1
454,875,Directed,14017,,,1
454,876,Directed,14018,,,1
454,877,Directed,14019,,,1
454,878,Directed,14020,,,1
454,341,Directed,14021,,,1
285,283,Directed,14022,,,1
285,284,Directed,14023,,,1
285,286,Directed,14024,,,1
285,222,Directed,14025,,,1
285,287,Directed,14026,,,1
285,294,Directed,14027,,,1
285,909,Directed,14028,,,1
429,48,Directed,14029,,,1
429,86,Directed,14030,,,1
429,164,Directed,14031,,,1
429,109,Directed,14032,,,1
429,1020,Directed,14033,,,1
429,41,Directed,14034,,,1
426,54,Directed,14035,,,1
426,736,Directed,14036,,,1
902,446,Directed,14037,,,1
248,137,Directed,14038,,,1
248,117,Directed,14039,,,1
248,249,Directed,14040,,,1
248,197,Directed,14041,,,1
248,485,Directed,14042,,,1
248,114,Directed,14043,,,1
248,941,Directed,14044,,,1
248,191,Directed,14045,,,1
248,942,Directed,14046,,,1
248,790,Directed,14047,,,1
248,943,Directed,14048,,,1
248,139,Directed,14049,,,1
248,634,Directed,14050,,,1
248,944,Directed,14051,,,1
1181,45,Directed,14052,,,1
888,55,Directed,14053,,,1
888,889,Directed,14054,,,1
302,301,Directed,14055,,,1
302,303,Directed,14056,,,1
302,304,Directed,14057,,,1
302,402,Directed,14058,,,1
302,403,Directed,14059,,,1
302,401,Directed,14060,,,1
302,404,Directed,14061,,,1
302,716,Directed,14062,,,1
302,223,Directed,14063,,,1
703,702,Directed,14064,,,1
703,146,Directed,14065,,,1
703,401,Directed,14066,,,1
703,704,Directed,14067,,,1
703,709,Directed,14068,,,1
220,219,Directed,14069,,,1
220,270,Directed,14070,,,1
220,527,Directed,14071,,,1
220,689,Directed,14072,,,1
220,384,Directed,14073,,,1
306,307,Directed,14074,,,1
306,313,Directed,14075,,,1
306,407,Directed,14076,,,1
306,408,Directed,14077,,,1
306,409,Directed,14078,,,1
306,290,Directed,14079,,,1
306,74,Directed,14080,,,1
211,210,Directed,14081,,,1
211,212,Directed,14082,,,1
211,213,Directed,14083,,,1
817,55,Directed,14084,,,1
817,818,Directed,14085,,,1
817,819,Directed,14086,,,1
817,820,Directed,14087,,,1
560,55,Directed,14088,,,1
560,559,Directed,14089,,,1
968,114,Directed,14090,,,1
968,1050,Directed,14091,,,1
434,38,Directed,14092,,,1
434,158,Directed,14093,,,1
744,743,Directed,14094,,,1
744,745,Directed,14095,,,1
744,277,Directed,14096,,,1
744,222,Directed,14097,,,1
744,746,Directed,14098,,,1
744,747,Directed,14099,,,1
744,828,Directed,14100,,,1
744,829,Directed,14101,,,1
874,872,Directed,14102,,,1
874,325,Directed,14103,,,1
874,873,Directed,14104,,,1
874,454,Directed,14105,,,1
874,875,Directed,14106,,,1
874,876,Directed,14107,,,1
874,877,Directed,14108,,,1
874,878,Directed,14109,,,1
874,341,Directed,14110,,,1
448,99,Directed,14111,,,1
448,606,Directed,14112,,,1
448,607,Directed,14113,,,1
448,608,Directed,14114,,,1
202,137,Directed,14115,,,1
202,59,Directed,14116,,,1
202,139,Directed,14117,,,1
202,203,Directed,14118,,,1
996,87,Directed,14119,,,1
523,524,Directed,14120,,,1
523,86,Directed,14121,,,1
818,55,Directed,14122,,,1
818,817,Directed,14123,,,1
818,819,Directed,14124,,,1
818,820,Directed,14125,,,1
875,872,Directed,14126,,,1
875,325,Directed,14127,,,1
875,873,Directed,14128,,,1
875,454,Directed,14129,,,1
875,874,Directed,14130,,,1
875,876,Directed,14131,,,1
875,877,Directed,14132,,,1
875,878,Directed,14133,,,1
875,341,Directed,14134,,,1
959,958,Directed,14135,,,1
959,44,Directed,14136,,,1
959,45,Directed,14137,,,1
1100,1099,Directed,14138,,,1
1100,1101,Directed,14139,,,1
1100,1102,Directed,14140,,,1
1100,203,Directed,14141,,,1
305,122,Directed,14142,,,1
43,42,Directed,14143,,,1
43,44,Directed,14144,,,1
43,45,Directed,14145,,,1
43,46,Directed,14146,,,1
43,965,Directed,14147,,,1
43,966,Directed,14148,,,1
524,523,Directed,14149,,,1
524,86,Directed,14150,,,1
116,112,Directed,14151,,,1
116,113,Directed,14152,,,1
116,114,Directed,14153,,,1
116,115,Directed,14154,,,1
116,117,Directed,14155,,,1
116,118,Directed,14156,,,1
117,112,Directed,14157,,,1
117,113,Directed,14158,,,1
117,114,Directed,14159,,,1
117,115,Directed,14160,,,1
117,116,Directed,14161,,,1
117,118,Directed,14162,,,1
117,119,Directed,14163,,,1
117,225,Directed,14164,,,1
117,137,Directed,14165,,,1
117,248,Directed,14166,,,1
117,249,Directed,14167,,,1
117,197,Directed,14168,,,1
117,139,Directed,14169,,,1
117,199,Directed,14170,,,1
117,384,Directed,14171,,,1
117,480,Directed,14172,,,1
117,481,Directed,14173,,,1
117,482,Directed,14174,,,1
117,483,Directed,14175,,,1
117,476,Directed,14176,,,1
117,470,Directed,14177,,,1
117,472,Directed,14178,,,1
117,484,Directed,14179,,,1
117,670,Directed,14180,,,1
117,671,Directed,14181,,,1
117,237,Directed,14182,,,1
117,201,Directed,14183,,,1
691,692,Directed,14184,,,1
691,47,Directed,14185,,,1
691,693,Directed,14186,,,1
691,694,Directed,14187,,,1
691,695,Directed,14188,,,1
691,884,Directed,14189,,,1
692,691,Directed,14190,,,1
692,47,Directed,14191,,,1
692,693,Directed,14192,,,1
692,694,Directed,14193,,,1
692,695,Directed,14194,,,1
692,114,Directed,14195,,,1
692,155,Directed,14196,,,1
692,1152,Directed,14197,,,1
692,1153,Directed,14198,,,1
928,616,Directed,14199,,,1
928,602,Directed,14200,,,1
928,526,Directed,14201,,,1
928,929,Directed,14202,,,1
883,882,Directed,14203,,,1
883,790,Directed,14204,,,1
340,341,Directed,14205,,,1
340,858,Directed,14206,,,1
384,199,Directed,14207,,,1
384,117,Directed,14208,,,1
384,197,Directed,14209,,,1
384,784,Directed,14210,,,1
384,114,Directed,14211,,,1
384,155,Directed,14212,,,1
384,794,Directed,14213,,,1
384,785,Directed,14214,,,1
384,795,Directed,14215,,,1
384,87,Directed,14216,,,1
384,919,Directed,14217,,,1
384,736,Directed,14218,,,1
384,70,Directed,14219,,,1
384,220,Directed,14220,,,1
1040,87,Directed,14221,,,1
1040,541,Directed,14222,,,1
585,86,Directed,14223,,,1
1048,1047,Directed,14224,,,1
1048,332,Directed,14225,,,1
1048,1072,Directed,14226,,,1
1048,1053,Directed,14227,,,1
1048,1073,Directed,14228,,,1
184,185,Directed,14229,,,1
184,186,Directed,14230,,,1
663,280,Directed,14231,,,1
663,236,Directed,14232,,,1
331,332,Directed,14233,,,1
550,47,Directed,14234,,,1
38,36,Directed,14235,,,1
38,37,Directed,14236,,,1
38,39,Directed,14237,,,1
38,434,Directed,14238,,,1
38,158,Directed,14239,,,1
978,977,Directed,14240,,,1
978,110,Directed,14241,,,1
978,979,Directed,14242,,,1
978,980,Directed,14243,,,1
1089,985,Directed,14244,,,1
1089,681,Directed,14245,,,1
1089,775,Directed,14246,,,1
1089,181,Directed,14247,,,1
422,423,Directed,14248,,,1
212,210,Directed,14249,,,1
212,211,Directed,14250,,,1
212,213,Directed,14251,,,1
86,523,Directed,14252,,,1
86,524,Directed,14253,,,1
86,585,Directed,14254,,,1
86,897,Directed,14255,,,1
86,48,Directed,14256,,,1
86,429,Directed,14257,,,1
86,164,Directed,14258,,,1
86,109,Directed,14259,,,1
606,448,Directed,14260,,,1
606,607,Directed,14261,,,1
606,608,Directed,14262,,,1
446,447,Directed,14263,,,1
446,239,Directed,14264,,,1
446,902,Directed,14265,,,1
316,210,Directed,14266,,,1
316,317,Directed,14267,,,1
224,119,Directed,14268,,,1
224,114,Directed,14269,,,1
224,197,Directed,14270,,,1
224,334,Directed,14271,,,1
224,775,Directed,14272,,,1
224,87,Directed,14273,,,1
224,541,Directed,14274,,,1
224,1065,Directed,14275,,,1
224,137,Directed,14276,,,1
224,1066,Directed,14277,,,1
224,1067,Directed,14278,,,1
224,1068,Directed,14279,,,1
224,1069,Directed,14280,,,1
224,1070,Directed,14281,,,1
224,59,Directed,14282,,,1
224,634,Directed,14283,,,1
411,65,Directed,14284,,,1
411,187,Directed,14285,,,1
411,415,Directed,14286,,,1
411,416,Directed,14287,,,1
411,417,Directed,14288,,,1
411,961,Directed,14289,,,1
411,853,Directed,14290,,,1
411,772,Directed,14291,,,1
411,838,Directed,14292,,,1
1066,1065,Directed,14293,,,1
1066,137,Directed,14294,,,1
1066,114,Directed,14295,,,1
1066,224,Directed,14296,,,1
1066,1067,Directed,14297,,,1
1066,1068,Directed,14298,,,1
1066,1069,Directed,14299,,,1
1066,1070,Directed,14300,,,1
1066,59,Directed,14301,,,1
1066,634,Directed,14302,,,1
280,663,Directed,14303,,,1
280,236,Directed,14304,,,1
940,938,Directed,14305,,,1
940,939,Directed,14306,,,1
940,873,Directed,14307,,,1
940,991,Directed,14308,,,1
238,239,Directed,14309,,,1
602,616,Directed,14310,,,1
602,928,Directed,14311,,,1
602,526,Directed,14312,,,1
602,929,Directed,14313,,,1
602,364,Directed,14314,,,1
602,213,Directed,14315,,,1
177,79,Directed,14316,,,1
125,121,Directed,14317,,,1
125,126,Directed,14318,,,1
125,127,Directed,14319,,,1
884,691,Directed,14320,,,1
540,87,Directed,14321,,,1
540,541,Directed,14322,,,1
975,974,Directed,14323,,,1
975,216,Directed,14324,,,1
975,266,Directed,14325,,,1
975,272,Directed,14326,,,1
975,976,Directed,14327,,,1
128,30,Directed,14328,,,1
128,99,Directed,14329,,,1
128,129,Directed,14330,,,1
745,743,Directed,14331,,,1
745,744,Directed,14332,,,1
745,277,Directed,14333,,,1
745,222,Directed,14334,,,1
745,746,Directed,14335,,,1
745,747,Directed,14336,,,1
227,228,Directed,14337,,,1
227,229,Directed,14338,,,1
227,769,Directed,14339,,,1
227,770,Directed,14340,,,1
227,771,Directed,14341,,,1
227,742,Directed,14342,,,1
227,772,Directed,14343,,,1
227,773,Directed,14344,,,1
227,774,Directed,14345,,,1
665,541,Directed,14346,,,1
930,130,Directed,14347,,,1
960,80,Directed,14348,,,1
65,79,Directed,14349,,,1
65,80,Directed,14350,,,1
65,411,Directed,14351,,,1
65,637,Directed,14352,,,1
65,786,Directed,14353,,,1
65,30,Directed,14354,,,1
65,841,Directed,14355,,,1
65,842,Directed,14356,,,1
65,87,Directed,14357,,,1
1078,332,Directed,14358,,,1
1078,634,Directed,14359,,,1
1072,1048,Directed,14360,,,1
1072,1053,Directed,14361,,,1
1072,1073,Directed,14362,,,1
123,120,Directed,14363,,,1
123,121,Directed,14364,,,1
123,122,Directed,14365,,,1
123,124,Directed,14366,,,1
123,45,Directed,14367,,,1
124,120,Directed,14368,,,1
124,121,Directed,14369,,,1
124,122,Directed,14370,,,1
124,123,Directed,14371,,,1
127,126,Directed,14372,,,1
127,125,Directed,14373,,,1
228,227,Directed,14374,,,1
228,229,Directed,14375,,,1
229,227,Directed,14376,,,1
229,228,Directed,14377,,,1
317,210,Directed,14378,,,1
317,316,Directed,14379,,,1
477,473,Directed,14380,,,1
477,474,Directed,14381,,,1
477,475,Directed,14382,,,1
477,114,Directed,14383,,,1
477,476,Directed,14384,,,1
477,478,Directed,14385,,,1
477,479,Directed,14386,,,1
797,796,Directed,14387,,,1
797,798,Directed,14388,,,1
797,879,Directed,14389,,,1
486,467,Directed,14390,,,1
486,239,Directed,14391,,,1
1027,87,Directed,14392,,,1
216,217,Directed,14393,,,1
216,218,Directed,14394,,,1
216,974,Directed,14395,,,1
216,975,Directed,14396,,,1
216,266,Directed,14397,,,1
216,272,Directed,14398,,,1
216,976,Directed,14399,,,1
332,331,Directed,14400,,,1
332,1047,Directed,14401,,,1
332,1048,Directed,14402,,,1
332,1078,Directed,14403,,,1
332,634,Directed,14404,,,1
556,555,Directed,14405,,,1
556,55,Directed,14406,,,1
556,557,Directed,14407,,,1
556,558,Directed,14408,,,1
556,559,Directed,14409,,,1
101,146,Directed,14410,,,1
101,1051,Directed,14411,,,1
146,147,Directed,14412,,,1
146,702,Directed,14413,,,1
146,703,Directed,14414,,,1
146,401,Directed,14415,,,1
146,704,Directed,14416,,,1
146,709,Directed,14417,,,1
146,101,Directed,14418,,,1
146,1051,Directed,14419,,,1
1238,68,Directed,14420,,,1
1232,87,Directed,14421,,,1
1136,414,Directed,14422,,,1
1303,369,Directed,14423,,,1
1303,81,Directed,14424,,,1
1303,527,Directed,14425,,,1
1303,1304,Directed,14426,,,1
1303,1305,Directed,14427,,,1
1012,81,Directed,14428,,,1
852,853,Directed,14429,,,1
526,616,Directed,14430,,,1
526,928,Directed,14431,,,1
526,602,Directed,14432,,,1
526,929,Directed,14433,,,1
919,87,Directed,14434,,,1
919,384,Directed,14435,,,1
919,736,Directed,14436,,,1
919,70,Directed,14437,,,1
307,306,Directed,14438,,,1
491,441,Directed,14439,,,1
491,490,Directed,14440,,,1
491,492,Directed,14441,,,1
491,493,Directed,14442,,,1
491,904,Directed,14443,,,1
492,441,Directed,14444,,,1
492,490,Directed,14445,,,1
492,491,Directed,14446,,,1
492,493,Directed,14447,,,1
470,471,Directed,14448,,,1
470,472,Directed,14449,,,1
470,480,Directed,14450,,,1
